T,p,rho,V,E,H,S,Cv,Cp,u,JT,nu,k,phase,compound
Temperature (K),Pressure (MPa),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Compound
348.94,0,0,infinite,437.41,470.38,5.9198,0.67061,0.76509,193.93,undefined,19.665,0.020123,vapor,tetrafluoromethane
398.94,0,0,infinite,472.43,510.12,6.0135,0.72823,0.82271,206.35,undefined,21.945,0.024177,vapor,tetrafluoromethane
448.94,0,0,infinite,510.04,552.46,6.1022,0.77451,0.86899,218.14,undefined,24.101,0.028119,vapor,tetrafluoromethane
498.94,0,0,infinite,549.75,596.89,6.1861,0.81279,0.90726,229.38,undefined,26.152,0.031964,vapor,tetrafluoromethane
548.94,0,0,infinite,591.29,643.15,6.2654,0.8493,0.94378,240.06,undefined,28.113,0.035877,vapor,tetrafluoromethane
598.94,0,0,infinite,634.8,691.39,6.3412,0.89321,0.98769,250.14,undefined,29.993,0.040206,vapor,tetrafluoromethane
129.86,0.03,1682.2,0.00059446,196.48,196.49,0.33963,0.45954,0.86014,801.34,-0.42201,312.55,0.10917,liquid,tetrafluoromethane
129.86,0.03,2.479,0.40338,326.46,338.56,1.4337,0.3361,0.43521,124.3,35.677,7.7005,0.0044497,vapor,tetrafluoromethane
148.94,0.03,2.1519,0.4647,333.16,347.1,1.495,0.36243,0.4601,132.4,26.587,8.8593,0.0054613,vapor,tetrafluoromethane
198.94,0.03,1.6026,0.62397,353.24,371.96,1.6384,0.44024,0.53621,150.68,13.913,11.838,0.008533,vapor,tetrafluoromethane
248.94,0.03,1.2782,0.78237,377.34,400.81,1.7674,0.52266,0.618,166.41,8.3181,14.644,0.012123,vapor,tetrafluoromethane
298.94,0.03,1.0634,0.94041,405.49,433.7,1.8876,0.60128,0.69632,180.65,5.4636,17.25,0.016053,vapor,tetrafluoromethane
348.94,0.03,0.91053,1.0983,437.34,470.29,2.0006,0.67064,0.76552,193.87,3.8394,19.678,0.020128,vapor,tetrafluoromethane
398.94,0.03,0.79617,1.256,472.37,510.05,2.107,0.72825,0.82302,206.32,2.8319,21.956,0.024183,vapor,tetrafluoromethane
448.94,0.03,0.70737,1.4137,509.99,552.4,2.207,0.77452,0.86923,218.15,2.1594,24.111,0.028124,vapor,tetrafluoromethane
498.94,0.03,0.6364,1.5713,549.7,596.84,2.3008,0.81279,0.90745,229.41,1.6793,26.161,0.031969,vapor,tetrafluoromethane
548.94,0.03,0.57839,1.7289,591.25,643.12,2.3892,0.8493,0.94393,240.1,1.3135,28.12,0.035881,vapor,tetrafluoromethane
598.94,0.03,0.53008,1.8865,634.76,691.36,2.4732,0.89321,0.98782,250.19,1.018,30,0.04021,vapor,tetrafluoromethane
144.92,0.1,1604.2,0.00062336,209.72,209.78,0.43611,0.47988,0.90469,703.53,-0.35539,232.81,0.096448,liquid,tetrafluoromethane
144.92,0.1,7.5654,0.13218,331.1,344.32,1.3645,0.3596,0.46713,128.63,29.996,8.6881,0.005205,vapor,tetrafluoromethane
148.94,0.1,7.3407,0.13623,332.59,346.21,1.3773,0.36508,0.4715,130.41,28.048,8.9299,0.0054215,vapor,tetrafluoromethane
198.94,0.1,5.394,0.18539,352.89,371.43,1.5229,0.44118,0.54079,149.7,14.087,11.89,0.0085216,vapor,tetrafluoromethane
248.94,0.1,4.2811,0.23358,377.09,400.45,1.6526,0.52305,0.62041,165.88,8.344,14.685,0.012129,vapor,tetrafluoromethane
298.94,0.1,3.5537,0.2814,405.29,433.43,1.7732,0.60145,0.6978,180.35,5.4637,17.284,0.016065,vapor,tetrafluoromethane
348.94,0.1,3.0392,0.32903,437.18,470.08,1.8864,0.67072,0.76652,193.72,3.8345,19.707,0.020141,vapor,tetrafluoromethane
398.94,0.1,2.6557,0.37655,472.23,509.89,1.9929,0.72828,0.82375,206.27,2.8266,21.981,0.024196,vapor,tetrafluoromethane
448.94,0.1,2.3584,0.42401,509.87,552.27,2.093,0.77453,0.86978,218.17,2.1548,24.133,0.028136,vapor,tetrafluoromethane
498.94,0.1,2.1212,0.47142,549.59,596.73,2.1868,0.81279,0.90789,229.48,1.6755,26.181,0.03198,vapor,tetrafluoromethane
548.94,0.1,1.9275,0.5188,591.15,643.03,2.2752,0.8493,0.94429,240.21,1.3105,28.139,0.035892,vapor,tetrafluoromethane
598.94,0.1,1.7663,0.56616,634.67,691.29,2.3593,0.89321,0.98812,250.32,1.0158,30.017,0.04022,vapor,tetrafluoromethane
148.94,0.3,1583.3,0.00063161,213.32,213.51,0.46063,0.4871,0.918,677.99,-0.33511,217.11,0.093268,liquid,tetrafluoromethane
162.62,0.3,1505.5,0.00066421,226.22,226.42,0.54351,0.51018,0.97038,587.26,-0.24475,172.73,0.08235,liquid,tetrafluoromethane
162.62,0.3,21.199,0.047171,336.21,350.36,1.3057,0.39333,0.52327,131.12,25.118,9.9524,0.0063774,vapor,tetrafluoromethane
198.94,0.3,16.659,0.060028,351.85,369.86,1.4138,0.44443,0.55605,146.81,14.608,12.045,0.0085678,vapor,tetrafluoromethane
248.94,0.3,13.025,0.076778,376.37,399.4,1.546,0.52422,0.62772,164.33,8.4185,14.805,0.012167,vapor,tetrafluoromethane
298.94,0.3,10.74,0.093111,404.73,432.67,1.6675,0.60195,0.70213,179.51,5.4634,17.382,0.016105,vapor,tetrafluoromethane
348.94,0.3,9.1533,0.10925,436.72,469.5,1.7813,0.67094,0.76941,193.3,3.8203,19.79,0.020181,vapor,tetrafluoromethane
398.94,0.3,7.9821,0.12528,471.84,509.43,1.8881,0.72838,0.82584,206.13,2.8115,22.054,0.024235,vapor,tetrafluoromethane
448.94,0.3,7.0799,0.14124,509.52,551.9,1.9884,0.77457,0.87137,218.22,2.1417,24.197,0.028173,vapor,tetrafluoromethane
498.94,0.3,6.3628,0.15716,549.28,596.43,2.0824,0.8128,0.90915,229.67,1.6648,26.239,0.032015,vapor,tetrafluoromethane
548.94,0.3,5.7786,0.17305,590.87,642.78,2.1709,0.8493,0.94532,240.5,1.3022,28.191,0.035924,vapor,tetrafluoromethane
598.94,0.3,5.2934,0.18891,634.41,691.09,2.2551,0.8932,0.98897,250.69,1.0096,30.064,0.04025,vapor,tetrafluoromethane
148.94,1,1586.1,0.00063048,213.1,213.73,0.45912,0.48708,0.91532,683.16,-0.33975,218.72,0.093714,liquid,tetrafluoromethane
188.39,1,1337.4,0.00074771,252.41,253.16,0.69309,0.54704,1.1191,422.11,0.075028,116.66,0.063588,liquid,tetrafluoromethane
188.39,1,69.52,0.014384,341.89,356.28,1.2405,0.45907,0.68646,128.4,20.346,12.219,0.0094561,vapor,tetrafluoromethane
198.94,1,62.966,0.015882,347.43,363.31,1.2768,0.46497,0.65216,135.27,16.79,12.733,0.0096888,vapor,tetrafluoromethane
248.94,1,45.74,0.021863,373.7,395.56,1.4214,0.5294,0.65906,158.86,8.6847,15.278,0.012575,vapor,tetrafluoromethane
298.94,1,36.749,0.027211,402.74,429.95,1.5471,0.60385,0.71865,176.64,5.4564,17.753,0.016338,vapor,tetrafluoromethane
348.94,1,30.927,0.032334,435.1,467.44,1.6629,0.67174,0.77993,191.91,3.7679,20.097,0.020355,vapor,tetrafluoromethane
398.94,1,26.78,0.037341,470.47,507.81,1.771,0.72872,0.83324,205.69,2.7577,22.317,0.024395,vapor,tetrafluoromethane
448.94,1,23.652,0.04228,508.32,550.6,1.872,0.7747,0.87693,218.43,2.0957,24.428,0.02832,vapor,tetrafluoromethane
498.94,1,21.198,0.047174,548.21,595.38,1.9665,0.81283,0.91351,230.34,1.6278,26.445,0.032148,vapor,tetrafluoromethane
548.94,1,19.217,0.052037,589.89,641.93,2.0554,0.84928,0.94886,241.51,1.2734,28.377,0.036046,vapor,tetrafluoromethane
598.94,1,17.582,0.056876,633.52,690.39,2.1399,0.89315,0.99191,251.95,0.98805,30.234,0.040362,vapor,tetrafluoromethane
148.94,3,1594,0.00062737,212.48,214.36,0.45491,0.48715,0.90825,697.34,-0.35204,223.26,0.094966,liquid,tetrafluoromethane
198.94,3,1276.6,0.00078332,262.56,264.91,0.74588,0.55898,1.1721,380.43,0.22007,103.28,0.05838,liquid,tetrafluoromethane
219.98,3,998.91,0.0010011,292.57,295.57,0.89167,0.62158,2.3572,190.84,2.253,63.504,0.0452,liquid,tetrafluoromethane
219.98,3,272.08,0.0036754,338.8,349.83,1.1383,0.60572,2.3028,111.44,15.465,18.31,0.023097,vapor,tetrafluoromethane
248.94,3,165.78,0.0060319,364.13,382.23,1.2779,0.55773,0.84631,142.67,9.3663,17.398,0.016531,vapor,tetrafluoromethane
298.94,3,119.18,0.0083903,396.68,421.85,1.4231,0.61092,0.7798,169.37,5.3661,19.104,0.017813,vapor,tetrafluoromethane
348.94,3,96.333,0.010381,430.43,461.57,1.5459,0.67424,0.81318,188.71,3.5915,21.129,0.021095,vapor,tetrafluoromethane
398.94,3,81.735,0.012235,466.58,503.29,1.6575,0.7297,0.85509,204.92,2.5966,23.163,0.025021,vapor,tetrafluoromethane
448.94,3,71.344,0.014017,504.96,547.01,1.7607,0.77506,0.89277,219.29,1.964,25.15,0.028861,vapor,tetrafluoromethane
498.94,3,63.477,0.015754,545.22,592.48,1.8567,0.81291,0.92571,232.35,1.5239,27.076,0.032624,vapor,tetrafluoromethane
548.94,3,57.273,0.01746,587.2,639.58,1.9467,0.84922,0.95864,244.37,1.1934,28.939,0.03647,vapor,tetrafluoromethane
598.94,3,52.233,0.019145,631.05,688.49,2.0319,0.89303,0.99999,255.43,0.92822,30.742,0.040744,vapor,tetrafluoromethane
148.94,10,1618.8,0.00061773,210.51,216.69,0.44128,0.48856,0.88876,741.4,-0.38635,238.53,0.099114,liquid,tetrafluoromethane
198.94,10,1352.2,0.00073954,257.12,264.51,0.71718,0.55065,1.0349,472.44,-0.071019,119.48,0.065332,liquid,tetrafluoromethane
248.94,10,949.06,0.0010537,313.36,323.89,0.98192,0.61219,1.4016,236.73,1.3782,59.235,0.041618,supercritical,tetrafluoromethane
298.94,10,504.68,0.0019815,371.71,391.52,1.2304,0.64416,1.1332,174.29,3.3388,31.16,0.029908,supercritical,tetrafluoromethane
348.94,10,353.34,0.0028301,413.94,442.24,1.3877,0.68403,0.95059,191.89,2.6008,27.367,0.025312,supercritical,tetrafluoromethane
398.94,10,282.54,0.0035393,453.66,489.06,1.5131,0.73291,0.93184,210.43,1.9351,27.186,0.028039,supercritical,tetrafluoromethane
448.94,10,239.07,0.004183,494.08,535.91,1.6237,0.77604,0.94423,227,1.4851,27.918,0.031102,supercritical,tetrafluoromethane
498.94,10,208.8,0.0047892,535.7,583.59,1.7244,0.81302,0.96379,241.87,1.166,28.947,0.034211,supercritical,tetrafluoromethane
548.94,10,186.18,0.0053711,578.66,632.37,1.8175,0.84896,0.98855,255.33,0.92317,29.976,0.037365,supercritical,tetrafluoromethane
598.94,10,168.47,0.0059357,623.27,682.63,1.9051,0.89261,1.0244,267.51,0.7258,undefined,undefined,supercritical,tetrafluoromethane
278.7,0,0,infinite,285.82,315.49,5.431,0.85951,0.96596,182.59,undefined,undefined,undefined,vapor,benzene
300,0,0,infinite,305.08,337.01,5.4975,0.94823,1.0547,188.46,53.877,undefined,undefined,liquid,benzene
300,0,0,infinite,305.08,337.01,5.4975,0.94823,1.0547,188.46,53.877,undefined,undefined,vapor,benzene
328.7,0,0,infinite,333.95,368.94,5.5893,1.0633,1.1697,196.19,undefined,undefined,undefined,vapor,benzene
378.7,0,0,infinite,391.89,432.2,5.7531,1.2516,1.358,209.14,undefined,undefined,undefined,vapor,benzene
428.7,0,0,infinite,458.87,504.5,5.919,1.425,1.5315,221.45,undefined,undefined,undefined,vapor,benzene
478.7,0,0,infinite,534.16,585.11,6.085,1.5842,1.6907,233.19,undefined,undefined,undefined,vapor,benzene
528.7,0,0,infinite,617.06,673.34,6.2496,1.7297,1.8361,244.42,undefined,undefined,undefined,vapor,benzene
578.7,0,0,infinite,706.91,768.51,6.4118,1.8621,1.9685,255.19,undefined,undefined,undefined,vapor,benzene
628.7,0,0,infinite,803.06,869.98,6.5711,1.9819,2.0884,265.55,undefined,undefined,undefined,vapor,benzene
278.7,0.03,893.66,0.001119,-131.6,-131.56,-0.41706,1.2257,1.7028,1369.4,-0.45087,undefined,undefined,liquid,benzene
318.33,0.03,852.06,0.0011736,-63.762,-63.727,-0.18959,1.2316,1.76,1211.9,-0.39706,undefined,undefined,liquid,benzene
318.33,0.03,0.89735,1.1144,322.07,355.5,1.1274,1.0269,1.1404,191.36,45.734,undefined,undefined,vapor,benzene
328.7,0.03,0.86781,1.1523,332.96,367.53,1.1646,1.0675,1.1803,194.3,40.728,undefined,undefined,vapor,benzene
378.7,0.03,0.74976,1.3338,391.2,431.21,1.3446,1.2544,1.3646,207.85,24.508,undefined,undefined,vapor,benzene
428.7,0.03,0.66065,1.5137,458.36,503.77,1.5243,1.4269,1.5357,220.53,15.871,undefined,undefined,vapor,benzene
478.7,0.03,0.59077,1.6927,533.78,584.56,1.7024,1.5854,1.6935,232.5,10.928,undefined,undefined,vapor,benzene
528.7,0.03,0.53441,1.8712,616.77,672.9,1.8778,1.7305,1.8381,243.88,7.9261,undefined,undefined,vapor,benzene
578.7,0.03,0.48794,2.0494,706.67,768.15,2.0499,1.8626,1.9699,254.75,6.0083,undefined,undefined,vapor,benzene
628.7,0.03,0.44895,2.2274,802.86,869.68,2.2181,1.9823,2.0894,265.19,4.7285,undefined,undefined,vapor,benzene
278.7,0.1,893.71,0.0011189,-131.62,-131.51,-0.41715,1.2257,1.7027,1369.8,-0.45096,undefined,undefined,liquid,benzene
328.7,0.1,840.83,0.0011893,-45.354,-45.235,-0.13268,1.2655,1.7975,1162.6,-0.37801,undefined,undefined,liquid,benzene
352.81,0.1,813.98,0.0012285,-0.92931,-0.80646,-0.0022798,1.3517,1.8885,1047.8,-0.33119,undefined,undefined,liquid,benzene
352.81,0.1,2.7519,0.36338,357.82,394.16,1.1172,1.1688,1.2935,197.1,33.552,undefined,undefined,vapor,benzene
378.7,0.1,2.545,0.39293,389.51,428.8,1.2119,1.2617,1.3817,204.72,25.629,undefined,undefined,vapor,benzene
428.7,0.1,2.2283,0.44878,457.16,502.04,1.3934,1.4315,1.5463,218.31,16.285,undefined,undefined,vapor,benzene
478.7,0.1,1.9854,0.50368,532.88,583.25,1.5724,1.5884,1.7003,230.84,11.101,undefined,undefined,vapor,benzene
528.7,0.1,1.792,0.55804,616.07,671.88,1.7484,1.7324,1.8427,242.59,8.005,undefined,undefined,vapor,benzene
578.7,0.1,1.6338,0.61207,706.11,767.32,1.9208,1.8639,1.9731,253.73,6.0472,undefined,undefined,vapor,benzene
628.7,0.1,1.5017,0.6659,802.4,868.99,2.0892,1.9832,2.0917,264.36,4.7488,undefined,undefined,vapor,benzene
278.7,0.3,893.86,0.0011187,-131.69,-131.35,-0.4174,1.2255,1.7024,1370.9,-0.45121,undefined,undefined,liquid,benzene
328.7,0.3,841.04,0.001189,-45.456,-45.099,-0.13299,1.2655,1.7971,1164,-0.37848,undefined,undefined,liquid,benzene
378.7,0.3,784.33,0.001275,49.071,49.453,0.13447,1.4412,1.9844,931.79,-0.27555,undefined,undefined,liquid,benzene
393.12,0.3,767,0.0013038,78.057,78.449,0.20961,1.4877,2.0383,868.62,-0.23867,undefined,undefined,liquid,benzene
393.12,0.3,7.7166,0.12959,403.31,442.18,1.1349,1.3342,1.4854,199.8,25.102,undefined,undefined,vapor,benzene
428.7,0.3,6.9325,0.14425,453.47,496.74,1.2677,1.4465,1.5823,211.53,17.618,undefined,undefined,vapor,benzene
478.7,0.3,6.1035,0.16384,530.21,579.36,1.4498,1.5976,1.7222,225.94,11.633,undefined,undefined,vapor,benzene
528.7,0.3,5.4708,0.18279,614.03,668.87,1.6275,1.7383,1.8569,238.85,8.2422,undefined,undefined,vapor,benzene
578.7,0.3,4.9659,0.20137,704.49,764.91,1.801,1.8677,1.9829,250.77,6.1621,undefined,undefined,vapor,benzene
628.7,0.3,4.551,0.21973,801.07,866.99,1.9701,1.9857,2.0987,261.95,4.8082,undefined,undefined,vapor,benzene
328.7,1,841.77,0.001188,-45.81,-44.622,-0.13407,1.2656,1.7957,1168.9,-0.38011,undefined,undefined,liquid,benzene
378.7,1,785.43,0.0012732,48.565,49.838,0.13313,1.4411,1.9818,938.28,-0.2791,undefined,undefined,liquid,benzene
428.7,1,722.84,0.0013834,152.27,153.66,0.39038,1.5944,2.1767,725.29,-0.12399,undefined,undefined,liquid,benzene
451.58,1,690.08,0.0014491,203.22,204.67,0.50629,1.6614,2.2875,627.51,-0.0036091,undefined,undefined,liquid,benzene
451.58,1,24.923,0.040124,473.68,513.81,1.1909,1.5796,1.8272,192.83,18.991,undefined,undefined,vapor,benzene
478.7,1,22.553,0.04434,519.12,563.46,1.2976,1.6413,1.8403,205.84,14.162,undefined,undefined,vapor,benzene
528.7,1,19.523,0.051221,606.13,657.35,1.4841,1.7631,1.9219,224.61,9.2453,undefined,undefined,vapor,benzene
578.7,1,17.383,0.057526,698.43,755.96,1.6623,1.8829,2.0236,239.95,6.6161,undefined,undefined,vapor,benzene
628.7,1,15.74,0.063532,796.19,859.72,1.8342,1.9953,2.1262,253.38,5.0321,undefined,undefined,vapor,benzene
328.7,3,843.83,0.0011851,-46.806,-43.25,-0.13712,1.2658,1.7921,1182.6,-0.38457,undefined,undefined,liquid,benzene
378.7,3,788.49,0.0012682,47.157,50.962,0.12939,1.441,1.975,956.2,-0.2886,undefined,undefined,liquid,benzene
428.7,3,727.84,0.0013739,150.13,154.25,0.38533,1.5919,2.1605,750.71,-0.14869,undefined,undefined,liquid,benzene
478.7,3,654.84,0.0015271,263.49,268.07,0.6362,1.7357,2.4132,545.83,0.14564,undefined,undefined,liquid,benzene
523.55,3,556.81,0.001796,380.73,386.12,0.87158,1.9042,2.999,318.21,1.1892,undefined,undefined,liquid,benzene
523.55,3,86.151,0.011607,556.5,591.32,1.2635,1.9232,2.8587,155.15,18.269,undefined,undefined,vapor,benzene
528.7,3,82.03,0.012191,568.95,605.52,1.2905,1.916,2.6692,162.46,16.371,undefined,undefined,vapor,benzene
578.7,3,62.486,0.016004,676.1,724.11,1.5051,1.9493,2.2521,203.43,8.6117,undefined,undefined,vapor,benzene
628.7,3,53.307,0.018759,779.83,836.11,1.6907,2.0313,2.2459,227.39,5.8357,undefined,undefined,vapor,benzene
328.7,10,850.62,0.0011756,-50.11,-38.354,-0.14735,1.2674,1.7808,1227.2,-0.3982,undefined,undefined,liquid,benzene
378.7,10,798.33,0.0012526,42.601,55.127,0.11709,1.442,1.9555,1012.8,-0.31579,undefined,undefined,liquid,benzene
428.7,10,742.96,0.001346,143.52,156.98,0.3695,1.5873,2.1191,826.49,-0.21119,undefined,undefined,liquid,benzene
478.7,10,681.18,0.001468,252.73,267.41,0.61295,1.716,2.3049,656.47,-0.039884,undefined,undefined,liquid,benzene
528.7,10,606.77,0.0016481,372.09,388.57,0.85349,1.8481,2.5581,491.17,0.30125,undefined,undefined,liquid,benzene
578.7,10,505.57,0.001978,506.29,526.07,1.1017,2.0026,2.9919,324.78,1.2215,undefined,undefined,supercritical,benzene
628.7,10,345.58,0.0028937,665.81,694.75,1.3808,2.1713,3.6924,196.3,4.3075,undefined,undefined,supercritical,benzene
197.7,0,0,infinite,329.63,355.28,6.9401,0.43685,0.56663,182.43,undefined,undefined,undefined,vapor,sulfur dioxide
247.7,0,0,infinite,352.15,384.3,7.0416,0.46427,0.59406,202.82,undefined,undefined,undefined,vapor,sulfur dioxide
297.7,0,0,infinite,376.06,414.7,7.1294,0.49229,0.62207,220.96,undefined,undefined,undefined,vapor,sulfur dioxide
300,0,0,infinite,377.2,416.13,7.1332,0.49358,0.62337,221.75,39.705,undefined,undefined,liquid,sulfur dioxide
300,0,0,infinite,377.2,416.13,7.1332,0.49358,0.62337,221.75,39.705,undefined,undefined,vapor,sulfur dioxide
347.7,0,0,infinite,401.38,446.51,7.208,0.52032,0.6501,237.45,undefined,undefined,undefined,vapor,sulfur dioxide
397.7,0,0,infinite,428.08,479.7,7.2797,0.54742,0.67721,252.69,undefined,undefined,undefined,vapor,sulfur dioxide
447.7,0,0,infinite,456.09,514.2,7.346,0.57275,0.70254,266.97,undefined,undefined,undefined,vapor,sulfur dioxide
497.7,0,0,infinite,485.32,549.91,7.4078,0.59582,0.7256,280.47,undefined,undefined,undefined,vapor,sulfur dioxide
547.7,0,0,infinite,515.63,586.72,7.4659,0.61646,0.74624,293.34,undefined,undefined,undefined,vapor,sulfur dioxide
197.7,0.03,1620.2,0.00061721,-89.309,-89.291,-0.39004,0.8776,1.3755,1361.6,-0.31926,undefined,undefined,liquid,sulfur dioxide
238.85,0.03,1521.7,0.00065717,-33.104,-33.084,-0.13172,0.84151,1.3602,1165.6,-0.29765,undefined,undefined,liquid,sulfur dioxide
238.85,0.03,0.98088,1.0195,346.48,377.06,1.5854,0.48691,0.63086,197.69,109.29,undefined,undefined,vapor,sulfur dioxide
247.7,0.03,0.94376,1.0596,350.84,382.62,1.6083,0.48526,0.62621,201.38,91.504,undefined,undefined,vapor,sulfur dioxide
297.7,0.03,0.78039,1.2814,375.49,413.93,1.7234,0.49801,0.63172,220.26,40.913,undefined,undefined,vapor,sulfur dioxide
347.7,0.03,0.66667,1.5,401.05,446.05,1.8231,0.52239,0.65409,237.04,23.318,undefined,undefined,vapor,sulfur dioxide
397.7,0.03,0.58224,1.7175,427.86,479.38,1.9126,0.54834,0.67925,252.42,15.386,undefined,undefined,vapor,sulfur dioxide
447.7,0.03,0.51691,1.9346,455.93,513.96,1.9945,0.57322,0.70376,266.78,11.097,undefined,undefined,vapor,sulfur dioxide
497.7,0.03,0.46481,2.1514,485.18,549.73,2.0702,0.59609,0.72641,280.34,8.4653,undefined,undefined,vapor,sulfur dioxide
197.7,0.1,1620.3,0.00061719,-89.322,-89.26,-0.3901,0.87761,1.3755,1361.9,-0.31929,undefined,undefined,liquid,sulfur dioxide
247.7,0.1,1500,0.00066668,-21.087,-21.021,-0.08232,0.8343,1.3604,1125.4,-0.28934,undefined,undefined,liquid,sulfur dioxide
262.84,0.1,1461.9,0.00068405,-0.47012,-0.40172,-0.0015241,0.82278,1.3645,1057,-0.27084,undefined,undefined,liquid,sulfur dioxide
262.84,0.1,3.02,0.33112,355.81,388.92,1.4797,0.52255,0.68184,204.65,69.019,undefined,undefined,vapor,sulfur dioxide
297.7,0.1,2.6331,0.37979,374.11,412.09,1.5625,0.51214,0.65581,218.6,40.86,undefined,undefined,vapor,sulfur dioxide
347.7,0.1,2.237,0.44702,400.27,444.97,1.6646,0.52733,0.66365,236.06,23.323,undefined,undefined,vapor,sulfur dioxide
397.7,0.1,1.9487,0.51315,427.33,478.65,1.7551,0.55049,0.68409,251.78,15.394,undefined,undefined,vapor,sulfur dioxide
447.7,0.1,1.7277,0.57881,455.53,513.42,1.8374,0.57433,0.70663,266.35,11.1,undefined,undefined,vapor,sulfur dioxide
497.7,0.1,1.5522,0.64423,484.87,549.3,1.9133,0.59673,0.72832,280.04,8.4655,undefined,undefined,vapor,sulfur dioxide
197.7,0.3,1620.4,0.00061712,-89.358,-89.172,-0.39028,0.87766,1.3754,1362.5,-0.31937,undefined,undefined,liquid,sulfur dioxide
247.7,0.3,1500.2,0.00066657,-21.142,-20.942,-0.08254,0.83434,1.3601,1126.2,-0.28957,undefined,undefined,liquid,sulfur dioxide
290.36,0.3,1389.3,0.00071981,37.254,37.47,0.13498,0.80503,1.3857,934.03,-0.21984,undefined,undefined,liquid,sulfur dioxide
290.36,0.3,8.4661,0.11812,365.5,400.93,1.3867,0.56986,0.75903,210.14,44.687,undefined,undefined,vapor,sulfur dioxide
297.7,0.3,8.2029,0.12191,369.85,406.42,1.4054,0.55928,0.73913,213.49,40.572,undefined,undefined,vapor,sulfur dioxide
347.7,0.3,6.8444,0.1461,397.98,441.81,1.5154,0.54226,0.6932,233.2,23.335,undefined,undefined,vapor,sulfur dioxide
397.7,0.3,5.9164,0.16902,425.81,476.52,1.6086,0.55681,0.6985,249.95,15.417,undefined,undefined,vapor,sulfur dioxide
447.7,0.3,5.2236,0.19144,454.41,511.84,1.6923,0.57753,0.71505,265.1,11.11,undefined,undefined,vapor,sulfur dioxide
497.7,0.3,4.6815,0.21361,483.98,548.06,1.7689,0.59857,0.73384,279.17,8.4658,undefined,undefined,vapor,sulfur dioxide
247.7,1,1501.1,0.00066617,-21.332,-20.666,-0.083309,0.83448,1.3592,1128.9,-0.29038,undefined,undefined,liquid,sulfur dioxide
297.7,1,1370.2,0.0007298,47.138,47.868,0.16862,0.80109,1.3929,904.63,-0.2034,undefined,undefined,liquid,sulfur dioxide
329.46,1,1274.3,0.00078472,92.254,93.039,0.31274,0.78774,1.4605,758.01,-0.082891,undefined,undefined,liquid,sulfur dioxide
329.46,1,26.887,0.037192,376.38,413.57,1.2856,0.64376,0.91662,212.25,27.819,undefined,undefined,vapor,sulfur dioxide
347.7,1,24.701,0.040484,388.95,429.44,1.3325,0.60643,0.83257,221.96,23.352,undefined,undefined,vapor,sulfur dioxide
397.7,1,20.627,0.04848,420.18,468.66,1.438,0.58098,0.75704,243.21,15.495,undefined,undefined,vapor,sulfur dioxide
447.7,1,17.914,0.055822,450.32,506.14,1.5268,0.58923,0.74726,260.66,11.143,undefined,undefined,vapor,sulfur dioxide
497.7,1,15.905,0.062873,480.78,543.65,1.6062,0.60518,0.75434,276.14,8.4643,undefined,undefined,vapor,sulfur dioxide
247.7,3,1503.7,0.00066504,-21.869,-19.874,-0.085487,0.8349,1.3565,1136.6,-0.29263,undefined,undefined,liquid,sulfur dioxide
297.7,3,1374.4,0.00072757,46.26,48.443,0.16566,0.80126,1.3861,915.36,-0.21019,undefined,undefined,liquid,sulfur dioxide
347.7,3,1219.3,0.00082011,117.76,120.22,0.38829,0.78273,1.5097,686,0.0096731,undefined,undefined,liquid,sulfur dioxide
376.92,3,1099.5,0.0009095,164.21,166.94,0.51719,0.7826,1.7255,532.32,0.3494,undefined,undefined,liquid,sulfur dioxide
376.92,3,84.227,0.011873,381.07,416.69,1.1798,0.74534,1.3293,203.3,18.595,undefined,undefined,vapor,sulfur dioxide
397.7,3,73.318,0.013639,400.12,441.04,1.2427,0.67602,1.0595,219.92,15.745,undefined,undefined,vapor,sulfur dioxide
447.7,3,58.993,0.016951,437.3,488.15,1.3546,0.62788,0.87195,247.14,11.201,undefined,undefined,vapor,sulfur dioxide
497.7,3,50.592,0.019766,471.03,530.33,1.4439,0.62554,0.82476,267.47,8.4309,undefined,undefined,vapor,sulfur dioxide
247.7,10,1512.2,0.00066127,-23.682,-17.07,-0.092905,0.83645,1.348,1162.4,-0.29987,undefined,undefined,liquid,sulfur dioxide
297.7,10,1388.2,0.00072034,43.367,50.57,0.15578,0.80214,1.3656,950.72,-0.23101,undefined,undefined,liquid,sulfur dioxide
347.7,10,1245.3,0.000803,112.49,120.52,0.37283,0.78121,1.4471,740.36,-0.064057,undefined,undefined,liquid,sulfur dioxide
397.7,10,1056.9,0.0009462,188.56,198.02,0.5807,0.77693,1.7112,512.71,0.42267,undefined,undefined,liquid,sulfur dioxide
447.7,10,490.39,0.0020392,327.94,348.33,0.93113,0.89128,6.8219,193.53,6.6642,undefined,undefined,supercritical,sulfur dioxide
